"logger_id","packet_date","CH01","CH02","CH03","CH04","CH05","CH06","CH07","CH08","CH09","CH10","CH11","CH12","CH13","CH14","CH15","CH16","AlarmCh01","AlarmCh02","AlarmCh03","AlarmCh04","AlarmCh05","AlarmCh06","AlarmCh07","AlarmCh08","AlarmCh09","AlarmCh10","AlarmCh11","AlarmCh12","AlarmCh13","AlarmCh14","AlarmCh15","AlarmCh16"
1,"2025-11-30 05:20:00",-67.3,-70.3,-19,4.9,-73.2,-70.9,4.6,6.9,21.9,58.5,23.6,62.1,23.3,25,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 05:30:00",-65.6,-70.1,-17.9,5.4,-74.4,-74.6,4.4,7.3,21.9,58.5,23.6,62.9,23.7,25.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 05:40:00",-67.4,-70.5,-18.8,4.3,-75.3,-73.1,4.6,7.4,21.7,58.9,23.7,62.9,23.6,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 05:50:00",-67.6,-70.6,-18.7,4.5,-75.1,-72.8,4.5,8,21.4,57.7,23.6,60.7,23.3,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 06:00:00",-67.5,-70.7,-18.7,4.3,-73,-72.7,4.5,5.3,21.2,60.8,23.6,61.2,26.9,27.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 06:10:00",-68.1,-69.5,-19.4,4.4,-70.4,-73.5,4.6,5.5,21.5,59.7,23.6,61.4,22.8,25,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 06:20:00",-67.1,-69.8,-18.7,5.2,-73.8,-73.3,4,5.1,21.4,59.5,23.6,63.1,24.6,25.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 06:30:00",-67.8,-70.1,-18.2,5.1,-74.9,-71.9,4.7,7.1,21.9,58.2,23.6,60.9,23.7,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 06:40:00",-66.1,-69.8,-20.1,4.5,-73.8,-73.8,3.8,5,21.6,59.5,23.6,60.7,20.6,21.4,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 06:50:00",-67.9,-70,-19.3,4.3,-74.9,-72,4.4,6.9,21.8,58.8,23.6,63,24,25,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 07:00:00",-68.1,-70.7,-18.7,4.6,-75.3,-73.5,4.4,6.7,21.8,59,23.7,61,23.3,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 07:10:00",-67.6,-69.7,-18.3,5.4,-73.4,-73.7,4.1,4.2,21.2,60.7,23.6,62.3,24.3,25.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 07:20:00",-67.4,-69.8,-19.6,4.4,-73.5,-74.9,4.2,4.6,21.6,59.4,23.6,61.3,24.2,25.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 07:30:00",-68.2,-71.9,-19.3,5,-75.5,-72.5,4.5,6.6,22,57.7,23.6,60.2,23.2,25,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 07:40:00",-67.1,-70,-18.9,5.8,-74.9,-72.6,4.7,7,21.9,58.3,23.6,61,23.6,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 07:50:00",-67.6,-70.1,-19.1,4.1,-75.3,-71.8,4.6,7.5,21.5,59.3,23.6,61.8,24.4,26.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 08:00:00",-66.4,-70,-19.4,3.2,-73.3,-73.5,3.6,4.8,21.6,59.6,23.6,60.8,21.6,22.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 08:10:00",-67.4,-70.4,-18.8,5.1,-73.6,-74.1,4.1,5.4,21.2,60.7,23.6,61.6,24.2,25.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 08:20:00",-67.7,-70.3,-19.1,5.4,-75.3,-72.2,4.6,6.5,22,58.1,23.6,62.6,23.4,25,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 08:30:00",-65.5,-67.8,-19.2,4,-74.4,-73.7,4.2,4.6,21.7,59,23.6,59.8,23.9,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 08:40:00",-66.7,-70,-18.1,3.4,-73.7,-72.8,4.4,4.6,21.2,60.5,23.6,60.6,24.1,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 08:50:00",-67.6,-71.2,-18.6,4.9,-74.9,-71.9,4.6,8.1,21.4,59.6,23.6,60.7,23.7,25.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","HighAlarm","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 09:00:00",-66.4,-70.2,-18,3.4,-73.5,-72.8,4.7,6.1,21.4,60.6,23.5,61.5,27.3,27.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 09:10:00",-67.4,-69.8,-19.1,4.7,-73.6,-70.3,4.6,7.1,21.9,58.3,23.6,60.1,23.6,25,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 09:20:00",-67.8,-70.3,-18.9,5.2,-73.3,-70.8,4.4,7,21.9,58.2,23.6,60.3,23.8,25,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 09:30:00",-66.9,-71.2,-16,5.3,-75.7,-72.7,4.5,7.5,21.5,59.8,23.7,60.8,24.1,25.4,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 09:40:00",-65.7,-71.5,-19.1,5.3,-75,-72.4,5,6.9,21.9,58.5,23.6,60.3,23.7,24.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 09:50:00",-63.2,-66.5,-19,5.2,-72.1,-72,4.5,6.9,21.7,59.3,23.7,61.8,23.3,24.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 10:00:00",-64.4,-71.2,-18.8,4.4,-74.9,-71.6,5.2,7.1,21.8,58.8,23.6,62,22.9,24.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 10:10:00",-67.2,-69.2,-18.9,4.5,-71.6,-71.3,4,3.8,21.6,59.5,23.6,61.1,25.4,25.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 10:20:00",-65.9,-68.2,-19.1,4.1,-73.8,-74.2,4.1,3,21.7,59.4,23.6,60.6,24.1,25.4,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 10:30:00",-67.9,-71.6,-18.7,5.3,-75,-72,4.5,8.1,21.5,58.9,23.6,60.3,24.1,25.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","HighAlarm","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 10:40:00",-66.1,-70.4,-18.9,4.1,-73.7,-74.8,4,3,21.7,59.3,23.6,61,24,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 10:50:00",-67.8,-71.4,-18.2,5,-72,-74.8,3.9,4.6,21.5,60.7,23.6,60.6,24.2,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 11:00:00",-64.4,-70.1,-18.9,4.6,-75,-72.6,5.1,7.2,21.9,58,23.6,60.9,23.4,24.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 11:10:00",-67.8,-69.3,-19,4.2,-75.4,-71.9,4.3,7.1,22,58.1,23.6,61.4,23.8,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 11:20:00",-66.3,-70,-18.8,3.9,-73.3,-75.1,4.6,4.9,21.4,60.1,23.6,60.7,25.2,27.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 11:30:00",-66.9,-71.7,-18,3.4,-73.4,-72.8,4.4,4.9,21.2,59.2,23.5,61.4,26.9,28.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 11:40:00",-67.6,-69.7,-18.3,5.4,-73.4,-73.7,4.1,4.2,21.2,60.7,23.6,62.3,24.3,25.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 11:50:00",-68.2,-71.3,-18.5,4.5,-75.1,-72.7,4.7,7,21.9,58.3,23.6,62.4,23.9,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 12:00:00",-64.4,-70.1,-18.9,4.6,-75,-72.6,5.1,7.2,21.9,58,23.6,60.9,23.4,24.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 12:10:00",-66.8,-71.2,-17.3,4.8,-75.6,-72.6,4.6,7.3,21.6,59.4,23.6,61.3,23.7,25.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 12:20:00",-64.3,-70.3,-18.8,5.1,-74.8,-71.6,5.4,7.1,21.8,59.1,23.6,62.4,23.2,24.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 12:30:00",-67.5,-70,-18.1,4.5,-74.7,-71.9,4,8.1,21.2,60.3,23.7,60.8,24.7,26.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","HighAlarm","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 12:40:00",-65.1,-70.1,-18.3,5.1,-74.6,-72.2,4.7,7.5,21.9,58.8,23.6,59.8,24,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 12:50:00",-67.5,-70.3,-18.8,6.9,-75,-71.8,4.7,6.9,21.9,58.5,23.6,61,23.8,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 13:00:00",-67.2,-71.5,-18.6,6.2,-73.8,-73.1,4,4,21.7,59.4,23.6,61,24.1,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 13:10:00",-68.4,-71.4,-19.1,4.4,-74.9,-72.2,4.6,6.9,21.9,58.2,23.6,60.3,23.2,24.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 13:20:00",-68.2,-69.8,-19.2,3.5,-74.8,-71.4,4.6,6.9,21.9,58.5,23.6,61.9,22.4,24.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 13:30:00",-68.5,-70.4,-18.9,5,-74.9,-73,4.5,6.9,21.8,58.4,23.6,61.4,22.7,24.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 13:40:00",-64.7,-71.5,-19,4.5,-74.9,-71.8,5.2,7,21.8,61.1,23.6,61.7,23.4,25,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 13:50:00",-68,-70.1,-19,3.9,-75.6,-74,4.3,7,22,58,23.7,59.9,23.4,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 14:00:00",-67.5,-70.6,-18.7,4.2,-75.6,-72.8,4.3,7.4,21.7,58.9,23.7,60.3,23.5,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 14:10:00",-68.2,-70.6,-20.2,3.7,-75.9,-67.8,5.3,6.1,21.5,59.3,23.7,60.7,23.6,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 14:20:00",-67,-69.7,-18.4,3.5,-73.9,-73.1,4.2,5,21.5,59.5,23.6,62,24,25.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 14:30:00",-67.6,-71.1,-18.5,5,-72.2,-69.8,4.4,7.2,21.8,58.2,23.6,61.5,22.9,24.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 14:40:00",-67.4,-70.6,-18.9,5.8,-74.9,-72.4,4.8,6.9,21.9,58.3,23.6,61.4,23.6,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 14:50:00",-67.9,-70.3,-19.5,4.1,-75.2,-71.3,5.4,6.1,21.7,59.3,23.7,61.5,23.5,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 15:00:00",-67.6,-70.7,-19.1,4.7,-75,-72.1,4.7,7,21.9,58.9,23.6,61.5,23.7,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 15:10:00",-67.4,-68.5,-18.6,4.3,-73.5,-71.8,4.2,5.3,21.4,59.9,23.6,61.5,27,27.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 15:20:00",-67.5,-71.2,-18.3,4.9,-74.9,-72.5,4.7,6.9,21.9,58.4,23.6,60.7,23.8,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 15:30:00",-66.8,-70.1,-19,4.7,-75,-72.6,4.6,6.9,21.9,58.6,23.6,61.8,23.9,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 15:40:00",-64.7,-71.4,-19,4.9,-74.9,-71.9,5.1,7.1,21.9,58.1,23.6,61.3,22.8,24.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 15:50:00",-67.9,-69.6,-18.9,4.7,-75.4,-72.4,4.4,7.1,21.7,58.9,23.7,62.3,24,25.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 16:00:00",-66.7,-69.4,-19.1,4.7,-75.9,-71.2,4.6,7.5,21.6,59.5,23.6,61.3,23.2,24.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 16:10:00",-68.1,-68.5,-19.2,4.4,-75.5,-72.7,4.6,6.2,22,58.1,23.6,60.7,23.5,25.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 16:20:00",-64.7,-71,-18.8,5.6,-74.8,-71.9,5.2,7,22,56.6,23.6,62.2,22.7,24.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 16:30:00",-65,-70.5,-19,4,-74.9,-72.4,5.2,7.2,21.8,59,23.6,59.8,22.8,24.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 16:40:00",-66.5,-70.7,-18.9,5.7,-75,-72.8,4.6,6.8,21.9,58.2,23.6,61.3,23.9,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 16:50:00",-67.5,-70.7,-19.1,4.6,-75.4,-73,4.4,7.2,22,58,23.7,60.9,23.3,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 17:00:00",-67.4,-68.9,-18.8,5,-72.3,-70.4,4.6,7.2,21.9,58.2,23.6,62,23.7,25.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 17:10:00",-67.7,-70,-18.8,4.7,-61.2,-74.2,4,3.4,21.7,59.3,23.6,60.5,24,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 17:20:00",-65.1,-70,-18.7,3.9,-75,-71.9,5.1,7.2,21.9,59,23.6,61.6,22.8,24.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 17:30:00",-66.4,-71.4,-18.2,3.4,-73.7,-72.9,4.6,6.3,21.1,60.4,23.6,62.8,27.1,27.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 17:40:00",-67.5,-71.7,-18,5.5,-73.9,-72.8,4,4.4,21.3,60.3,23.6,60.8,24.3,25.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 17:50:00",-67.4,-71.5,-18.3,4.7,-70.6,-73.8,3.8,3.5,21.7,59.1,23.6,61.8,24.2,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 18:00:00",-67.6,-70.6,-18.5,5.7,-71.7,-69.9,4.4,7.2,21.8,58.6,23.6,61.5,22.8,24.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 18:10:00",-63.8,-67.5,-18.9,4.5,-73.5,-73.2,4.3,6.8,21.5,59.7,23.6,61,23.1,24.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 18:20:00",-67.8,-70.2,-18.8,6.9,-75,-71.9,4.6,7.1,21.9,58.5,23.6,61.6,23.4,25,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 18:30:00",-67.6,-70.4,-18.7,4.2,-75.3,-72.5,4.6,6.6,21.7,58.8,23.7,60.3,23.2,25.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 18:40:00",-66.8,-69.6,-18.2,5.3,-73.1,-74.4,4.3,4.4,21.6,59.1,23.6,60.9,24.2,25.4,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 18:50:00",-67,-70.3,-18.7,5,-73.9,-74.4,3.9,4.2,21.2,60.5,23.6,60.8,24.7,25.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 19:00:00",-66.9,-69.9,-18.4,3.8,-73.2,-73.3,4.6,4.8,21.2,60.5,23.6,61.4,24.3,25.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 19:10:00",-66.3,-70.4,-19,3.7,-73.7,-75.1,4.4,5.7,21.4,60.4,23.6,59.8,27,27.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 19:20:00",-68.4,-70.8,-18.8,5.2,-75,-72.6,4.6,7.1,21.9,58.1,23.6,60.9,23.2,24.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 19:30:00",-63.5,-67.1,-19,5.5,-72.8,-72.6,4.6,6.8,21.6,59.4,23.6,60.5,23.6,24.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 19:40:00",-65.9,-68.2,-19.1,4.1,-73.8,-74.2,4.1,3,21.7,59.4,23.6,60.6,24.1,25.4,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 19:50:00",-66.3,-70.2,-19,4.8,-75,-72.7,4.8,7.1,21.9,58.2,23.6,60.5,23.4,24.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 20:00:00",-68.1,-69.2,-19.2,4.1,-75.5,-73,4.3,7.4,21.6,59.6,23.6,61.6,24.4,25.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 20:10:00",-67.8,-70.9,-18.6,4.2,-75.4,-72,4.4,8,21.3,60.3,23.6,62,23.9,25.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 20:20:00",-68.2,-70.6,-19.1,5.3,-74.1,-71.2,4.4,7,21.9,58.4,23.6,62,22.3,24.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 20:30:00",-65.8,-69.2,-19.1,5.2,-75.2,-72.3,4.6,7.3,21.3,60.5,23.7,61.9,24.5,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 20:40:00",-67.2,-71.2,-18,5.1,-72.8,-73.7,4.3,5,21.4,60.6,23.6,61,24,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 20:50:00",-67.3,-69.9,-18.3,5.4,-73.5,-74.5,4,5,21.2,61,23.6,60,24.5,25.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-11-30 21:00:00",-67.7,-70.3,-18.8,5.3,-74.4,-71.5,4.7,8.1,21.3,60.5,23.6,62.4,24.4,26,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","HighAlarm","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
